时间：0.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：962.727立方米|高度：108.660米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：962.727立方米|高度：108.660米|进水量：6.000立方米|出水量：0.000立方米|
时间：167.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：968.727立方米|高度：109.337米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：968.727立方米|高度：109.337米|进水量：6.000立方米|出水量：0.000立方米|
时间：168.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：974.727立方米|高度：110.014米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：974.727立方米|高度：110.014米|进水量：6.000立方米|出水量：0.000立方米|
时间：169.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：980.727立方米|高度：110.692米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：980.727立方米|高度：110.692米|进水量：6.000立方米|出水量：0.000立方米|
时间：170.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：986.727立方米|高度：111.369米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：986.727立方米|高度：111.369米|进水量：6.000立方米|出水量：0.000立方米|
时间：171.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：992.727立方米|高度：112.046米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：992.727立方米|高度：112.046米|进水量：6.000立方米|出水量：0.000立方米|
时间：172.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：998.727立方米|高度：112.723米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：998.727立方米|高度：112.723米|进水量：6.000立方米|出水量：0.000立方米|
时间：173.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1004.727立方米|高度：113.400米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1004.727立方米|高度：113.400米|进水量：6.000立方米|出水量：0.000立方米|
时间：174.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1010.727立方米|高度：114.078米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1010.727立方米|高度：114.078米|进水量：6.000立方米|出水量：0.000立方米|
时间：175.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1016.727立方米|高度：114.755米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1016.727立方米|高度：114.755米|进水量：6.000立方米|出水量：0.000立方米|
时间：176.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1022.727立方米|高度：115.432米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1022.727立方米|高度：115.432米|进水量：6.000立方米|出水量：0.000立方米|
时间：177.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1028.727立方米|高度：116.109米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1028.727立方米|高度：116.109米|进水量：6.000立方米|出水量：0.000立方米|
时间：178.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1034.727立方米|高度：116.786米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1034.727立方米|高度：116.786米|进水量：6.000立方米|出水量：0.000立方米|
时间：179.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1040.727立方米|高度：117.464米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1040.727立方米|高度：117.464米|进水量：6.000立方米|出水量：0.000立方米|
时间：180.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1046.727立方米|高度：118.141米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1046.727立方米|高度：118.141米|进水量：6.000立方米|出水量：0.000立方米|
时间：181.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1052.727立方米|高度：118.818米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1052.727立方米|高度：118.818米|进水量：6.000立方米|出水量：0.000立方米|
时间：182.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1058.727立方米|高度：119.495米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1058.727立方米|高度：119.495米|进水量：6.000立方米|出水量：0.000立方米|
时间：183.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1064.727立方米|高度：120.172米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1064.727立方米|高度：120.172米|进水量：6.000立方米|出水量：0.000立方米|
时间：184.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1070.727立方米|高度：120.850米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1070.727立方米|高度：120.850米|进水量：6.000立方米|出水量：0.000立方米|
时间：185.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1076.727立方米|高度：121.527米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1076.727立方米|高度：121.527米|进水量：6.000立方米|出水量：0.000立方米|
时间：186.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1082.727立方米|高度：122.204米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1082.727立方米|高度：122.204米|进水量：6.000立方米|出水量：0.000立方米|
时间：187.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1088.727立方米|高度：122.881米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1088.727立方米|高度：122.881米|进水量：6.000立方米|出水量：0.000立方米|
时间：188.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1094.727立方米|高度：123.558米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1094.727立方米|高度：123.558米|进水量：6.000立方米|出水量：0.000立方米|
时间：189.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1100.727立方米|高度：124.236米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1100.727立方米|高度：124.236米|进水量：6.000立方米|出水量：0.000立方米|
时间：190.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1106.727立方米|高度：124.913米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1106.727立方米|高度：124.913米|进水量：6.000立方米|出水量：0.000立方米|
时间：191.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC05|实时水量：15.179立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC01|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC02|实时水量：3.298立方米|高度：0.372米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_HH_SC03|实时水量：1112.727立方米|高度：125.590米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_HH_SC04|实时水量：1112.727立方米|高度：125.590米|进水量：6.000立方米|出水量：0.000立方米|
时间：192.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
