时间：0.0s;	dt=1.0s;
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：214.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD08|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD09|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD010|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD011|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_HH_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：215.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD08|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD09|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD010|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD011|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_HH_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：216.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD08|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD09|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD010|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD011|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_HH_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：217.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD08|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD09|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD010|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD011|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_HH_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：218.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD08|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD09|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD010|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD011|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_HH_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：219.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD08|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD09|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD010|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD011|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_HH_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：220.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD08|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD09|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD010|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD011|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_HH_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：221.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD08|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD09|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD010|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD011|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_HH_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：222.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD08|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD09|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD010|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD011|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_HH_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：223.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD08|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD09|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD010|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD011|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_HH_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：224.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD08|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD09|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD010|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD011|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_HH_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：225.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD08|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD09|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD010|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD011|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_HH_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：226.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD08|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD09|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD010|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD011|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_HH_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：227.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD08|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD09|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD010|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD011|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_HH_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：228.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD08|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD09|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD010|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD011|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_HH_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：229.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD08|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD09|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD010|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD011|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_HH_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：230.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD08|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD09|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD010|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD011|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_HH_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：231.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD08|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD09|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD010|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD011|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_HH_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD01a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD02a|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_HH_GD03|流量：0.000 m3/s|流速：0.000 m/s|
ID:MTG_HH_GD04|流量：0.000 m3/s|流速：0.000 m/s|
时间：232.0s;	dt=1.0s;
ID:MTG_QS_GD01|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD02|流量：6.000 m3/s|流速：2.701 m/s|
ID:MTG_QS_GD03|流量：12.000 m3/s|流速：5.402 m/s|
ID:MTG_QS_GD04|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD04a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD05a|流量：6.000 m3/s|流速：3.020 m/s|
ID:MTG_QS_GD06|流量：3.000 m3/s|流速：1.510 m/s|
ID:MTG_QS_GD07|流量：3.000 m3/s|流速：1.510 m/s|
